timestamp,tx,ty,tz,qx,qy,qz,qw
1305031124.211396,-0.057297818,0.243132249,0.109319143,-0.10262116,-0.031315438,0.013649129,0.99413383
1305031124.249327,-0.055603579,0.230879977,0.11034327,-0.100466594,-0.033568006,0.013738667,0.994279146
1305031124.282545,-0.058131095,0.205435097,0.11272563,-0.109505333,-0.03646601,0.012832356,0.993234217
1305031124.311361,-0.055519942,0.189313829,0.118480034,-0.108616218,-0.041727021,0.012943908,0.993123293
1305031124.350354,-0.053646296,0.187795013,0.118335672,-0.099749468,-0.045852795,0.011968847,0.993883431
1305031124.38242,-0.052929945,0.179340616,0.122170098,-0.095697477,-0.048319522,0.010946064,0.994176745
1305031124.411439,-0.052067533,0.1653997,0.124583043,-0.09211766,-0.050135918,0.009774365,0.994437218
1305031124.450245,-0.050901674,0.15808022,0.126793891,-0.083402805,-0.05190469,0.008762,0.995124757
1305031124.480099,-0.050902892,0.141331777,0.127719551,-0.080234528,-0.052849278,0.007038445,0.995349109
1305031124.511324,-0.052887134,0.133111775,0.128185481,-0.072611876,-0.053731635,0.004392281,0.995902181
1305031124.550437,-0.051560912,0.122611381,0.130886361,-0.068765208,-0.056261167,0.002649925,0.996041715
1305031124.579404,-0.053150032,0.108919479,0.133837655,-0.065793343,-0.058111884,-0.000452204,0.996139586
1305031124.611358,-0.051973168,0.095537424,0.138561219,-0.061575815,-0.061365649,-0.002076361,0.996212065
1305031124.651271,-0.053008094,0.08628758,0.141194731,-0.057223126,-0.063262351,-0.004330827,0.996345699
1305031124.679362,-0.051175494,0.070222974,0.144690678,-0.055108644,-0.065484613,-0.005403692,0.996316016
1305031124.711251,-0.050844058,0.061412502,0.147350907,-0.049950883,-0.06566155,-0.007481344,0.996562839
1305031124.74989,-0.050949365,0.048875451,0.153745845,-0.047831766,-0.066176608,-0.009062085,0.996619701
1305031124.779365,-0.052275643,0.034966439,0.156121016,-0.045554299,-0.066627294,-0.009475864,0.996692479
1305031124.81136,-0.051425405,0.025018888,0.16087997,-0.043081183,-0.068042018,-0.009734115,0.9967044
1305031124.850535,-0.050987076,0.010395456,0.167559236,-0.043911651,-0.0698658,-0.010084553,0.99653846
1305031124.879355,-0.047289707,-0.003012892,0.174266443,-0.042228922,-0.071113288,-0.010654111,0.996517062
1305031124.911448,-0.047881346,-0.008511145,0.178398684,-0.039022639,-0.068184406,-0.010621735,0.996852756
1305031124.95073,-0.049382571,-0.020810854,0.185519487,-0.042220723,-0.066614524,-0.011109277,0.996823251
1305031124.979438,-0.05049767,-0.041075032,0.192946166,-0.043579057,-0.065645888,-0.008741105,0.996852636
1305031125.011454,-0.05601399,-0.049295753,0.194931254,-0.037833478,-0.066158012,-0.008598498,0.997054577
1305031125.050763,-0.050532203,-0.053754315,0.200442642,-0.034774121,-0.070104346,-0.006902538,0.996909499
1305031125.079364,-0.05089255,-0.065886863,0.206129223,-0.036180541,-0.069066234,-0.004090374,0.996947467
1305031125.111364,-0.051855396,-0.079581946,0.210802838,-0.036343779,-0.070117585,-0.002867214,0.996872365
1305031125.151013,-0.050458804,-0.087414891,0.21351704,-0.032089949,-0.070625678,-0.004915764,0.996974468
1305031125.179353,-0.050738532,-0.088164672,0.215588272,-0.030647162,-0.068212204,-0.003753701,0.997192979
1305031125.21132,-0.054892842,-0.1013183,0.22069177,-0.034568116,-0.06586381,-0.004316932,0.997220337
1305031125.250632,-0.057688843,-0.115925811,0.224611834,-0.03400521,-0.064912081,-0.006950404,0.997287214
1305031125.279467,-0.057862643,-0.120641679,0.22548306,-0.030764114,-0.064891927,-0.007682014,0.997388482
1305031125.311493,-0.056789804,-0.131493494,0.231374875,-0.031256039,-0.063915797,-0.006436975,0.997444987
1305031125.34888,-0.059514917,-0.135782763,0.231170237,-0.026710536,-0.061937906,-0.0093154,0.997679055
1305031125.379401,-0.055853929,-0.140063435,0.23746267,-0.026475755,-0.061434533,-0.013792025,0.997664571
1305031125.411335,-0.055495687,-0.145139471,0.240174532,-0.026424546,-0.055288378,-0.014749461,0.998011708
1305031125.451195,-0.057779904,-0.15119651,0.243281424,-0.02933199,-0.049554195,-0.016604967,0.998202622
1305031125.479424,-0.056761164,-0.161646649,0.246311113,-0.030269399,-0.045968197,-0.01758576,0.998329341
1305031125.511316,-0.059302237,-0.161321357,0.246098831,-0.028779287,-0.041425712,-0.018842954,0.998549342
1305031125.55102,-0.058892082,-0.162943929,0.247797385,-0.029315321,-0.038530957,-0.020184128,0.998623371
1305031125.579308,-0.05927632,-0.165462032,0.248307168,-0.030840781,-0.034866281,-0.022939866,0.998652577
1305031125.611533,-0.059681676,-0.171592027,0.248824805,-0.031016691,-0.031580336,-0.022893632,0.998757482
1305031125.679328,-0.068891741,-0.167882934,0.235637829,-0.022461854,-0.032544788,-0.01883903,0.999040246
1305031125.711443,-0.062997192,-0.170032918,0.235675111,-0.022418423,-0.040004857,-0.016742511,0.998807728
1305031125.75126,-0.063628875,-0.157556996,0.231128722,-0.015960027,-0.041873682,-0.016215319,0.998863876
1305031125.779348,-0.061223175,-0.149562344,0.228325188,-0.015685081,-0.043521795,-0.018767385,0.998753071
1305031125.811573,-0.060821395,-0.139047474,0.225652054,-0.01457402,-0.043036923,-0.020442942,0.998758018
1305031125.847412,-0.061157566,-0.130639777,0.222112522,-0.016327223,-0.041511714,-0.022219988,0.998757541
1305031125.879318,-0.062516481,-0.124400295,0.216389805,-0.017220408,-0.041776743,-0.022520237,0.998724699
1305031125.911305,-0.067424208,-0.110747874,0.208151981,-0.019023076,-0.043168198,-0.022981741,0.998622298
1305031125.947343,-0.068865009,-0.105862416,0.206289619,-0.023543742,-0.049556416,-0.019123925,0.998310626
1305031125.979324,-0.065621845,-0.09394151,0.202315643,-0.023933925,-0.057999115,-0.015041268,0.997916341
1305031126.011333,-0.062162958,-0.077875897,0.201525897,-0.024342112,-0.064633146,-0.015080472,0.997498214
1305031126.047324,-0.057247709,-0.064322256,0.200153738,-0.026747148,-0.067192324,-0.015031272,0.99726826
1305031126.079356,-0.056366641,-0.051429931,0.196892023,-0.030565742,-0.065852366,-0.0152236,0.997244954
1305031126.11137,-0.055004466,-0.041684017,0.19679749,-0.034723215,-0.065468058,-0.015169201,0.997134984
1305031126.147432,-0.056136023,-0.024290085,0.192784235,-0.035561629,-0.063438915,-0.013650461,0.997258544
1305031126.179384,-0.055883162,-0.008608166,0.190155238,-0.040933982,-0.063803427,-0.012472559,0.997044683
1305031126.211319,-0.05248484,-0.001990694,0.190064862,-0.046955947,-0.065414526,-0.012830171,0.996670187
1305031126.247298,-0.049423877,0.014280329,0.18733786,-0.04895236,-0.065126233,-0.011391865,0.996610522
1305031126.279363,-0.047658667,0.026368249,0.185441896,-0.052948799,-0.063878082,-0.012529414,0.996473312
1305031126.311332,-0.047289491,0.043351602,0.18093951,-0.055020619,-0.060529329,-0.014532088,0.996542931
1305031126.347363,-0.048678719,0.053379968,0.180329159,-0.059755303,-0.056214157,-0.016137175,0.996498346
1305031126.379423,-0.05038593,0.065928675,0.175811216,-0.062567189,-0.052532174,-0.017441345,0.996504664
1305031126.411465,-0.049270347,0.076303832,0.173793197,-0.067415878,-0.051568463,-0.018328451,0.996222794
1305031126.447361,-0.049990483,0.083675131,0.172195077,-0.072544135,-0.049986009,-0.017713567,0.995954275
1305031126.479533,-0.053377613,0.094562225,0.168719083,-0.073994488,-0.048936967,-0.015458046,0.995937288
1305031126.51141,-0.052321445,0.109652616,0.163083732,-0.075727679,-0.050855584,-0.013458524,0.995739877
1305031126.547374,-0.04870579,0.119340584,0.162997738,-0.081088439,-0.052447021,-0.013364382,0.995236337
1305031126.579454,-0.048639614,0.127755791,0.159912169,-0.085406445,-0.049909592,-0.011172434,0.995032668
1305031126.611528,-0.048703484,0.136750504,0.157730848,-0.09004052,-0.047940958,-0.010254599,0.994730711
1305031126.647376,-0.045867909,0.139803916,0.15700233,-0.095314868,-0.046922203,-0.008419442,0.994305074
1305031126.679479,-0.044622574,0.14461869,0.155506462,-0.097945914,-0.045268126,-0.003591941,0.994155228
1305031126.711583,-0.043166615,0.150338665,0.153520107,-0.100958876,-0.043984435,-0.00084637,0.993917525
1305031126.747316,-0.042730432,0.15196456,0.152350292,-0.102891661,-0.042106837,0.001663541,0.993799627
1305031126.779379,-0.042062942,0.159099594,0.149126068,-0.10159409,-0.041099221,0.004681024,0.993965626
1305031126.811602,-0.040799621,0.16469048,0.145988807,-0.100539647,-0.038608659,0.00456379,0.994173169
1305031126.847343,-0.038608793,0.166524261,0.144496292,-0.101866491,-0.035778515,0.005653409,0.99413842
1305031126.879357,-0.038991082,0.169410139,0.142438412,-0.102244437,-0.033356775,0.00610479,0.994181156
1305031126.911364,-0.037879758,0.171303853,0.141485244,-0.102158241,-0.031464539,0.005547652,0.994255006
1305031126.947437,-0.037871107,0.172379792,0.139770269,-0.103176326,-0.030518498,0.007594442,0.994165838
1305031126.979337,-0.037297364,0.1733955,0.139446139,-0.102706254,-0.031665791,0.008888159,0.994167864
1305031127.011371,-0.037653241,0.172338217,0.139324784,-0.101723343,-0.032258015,0.008769596,0.994250894
1305031127.047297,-0.036167566,0.172746256,0.138624445,-0.100842223,-0.033226855,0.010511775,0.994291902
1305031127.079299,-0.036521375,0.170983106,0.139402434,-0.101838693,-0.033616114,0.010700675,0.994175196
1305031127.111435,-0.038160399,0.166289523,0.139374241,-0.103294037,-0.035187688,0.01197659,0.993956149
1305031127.147307,-0.037971824,0.162835807,0.140485018,-0.102569528,-0.038868539,0.012010134,0.993893683
1305031127.179349,-0.038088799,0.16454801,0.140405506,-0.099055812,-0.041571703,0.011727077,0.994144022
1305031127.2117,-0.037365768,0.164808452,0.141144767,-0.097139522,-0.043226231,0.011088979,0.994269848
1305031127.247374,-0.036888998,0.159725532,0.143665284,-0.096477315,-0.043624263,0.010022943,0.994328201
1305031127.279465,-0.037461232,0.158124894,0.144330934,-0.09433423,-0.043683849,0.009291834,0.994538307
1305031127.311362,-0.038567793,0.154647022,0.145806193,-0.095024034,-0.044423945,0.008348113,0.994448245
1305031127.347356,-0.039621502,0.147663817,0.147986442,-0.09463454,-0.045568828,0.007897236,0.994437337
1305031127.379262,-0.040115856,0.147530377,0.148638144,-0.091562636,-0.046528716,0.007804925,0.99468112
1305031127.411371,-0.040712848,0.147266552,0.150856107,-0.09062358,-0.047659189,0.007203282,0.994718134
1305031127.447333,-0.040982496,0.140384197,0.153075039,-0.091620289,-0.048862532,0.006861047,0.994570851
1305031127.479362,-0.041271638,0.143424824,0.153617486,-0.087938748,-0.050043773,0.005969069,0.994850159
1305031127.511356,-0.04204547,0.140532076,0.154616445,-0.089758061,-0.050954066,0.004874176,0.994647384
1305031127.547348,-0.041686654,0.13612096,0.157904088,-0.090423338,-0.052184638,0.004905895,0.994523168
1305031127.579345,-0.042918179,0.137238398,0.157839358,-0.087806717,-0.052133691,0.004682101,0.994761407
1305031127.611271,-0.044016071,0.138485521,0.158319488,-0.087425962,-0.05227844,0.004074971,0.994789958
1305031127.647358,-0.042727578,0.134560928,0.160876408,-0.089494132,-0.053179618,0.005737569,0.994550109
1305031127.679298,-0.042957507,0.133044273,0.161201909,-0.088166237,-0.053563859,0.006415383,0.994643927
1305031127.711375,-0.043501209,0.134815589,0.160416856,-0.086851209,-0.054188304,0.005940625,0.994728804
1305031127.747304,-0.042776898,0.132975206,0.162090227,-0.088328943,-0.054999225,0.006107781,0.994553089
1305031127.779346,-0.042487368,0.12926349,0.163128689,-0.088336237,-0.055403985,0.006228572,0.994529247
1305031127.811829,-0.042485125,0.130574018,0.16235213,-0.08646974,-0.055905119,0.005690267,0.994668484
1305031127.847366,-0.043977298,0.129783347,0.162192926,-0.086736463,-0.055335116,0.004348323,0.994683921
1305031127.87938,-0.045438606,0.1282437,0.162279308,-0.086939491,-0.0550934,0.00384681,0.994681597
1305031127.911476,-0.045978148,0.128906235,0.162712008,-0.086308002,-0.056029018,0.003608055,0.994685233
1305031127.947366,-0.046235196,0.128981844,0.162565082,-0.087008417,-0.056767043,0.003575837,0.994582534
1305031127.979371,-0.046531886,0.129143357,0.164314449,-0.08817298,-0.057481114,0.003595002,0.994438887
1305031128.011427,-0.044450492,0.129704207,0.1667974,-0.089006178,-0.058537338,0.003457352,0.994303524
1305031128.047369,-0.043190472,0.126070276,0.169272333,-0.092593379,-0.057959158,0.004733796,0.994004428
1305031128.079334,-0.043493871,0.12293271,0.171932474,-0.093340836,-0.057686888,0.00579375,0.993944764
1305031128.111391,-0.043505516,0.122419111,0.172423273,-0.092763282,-0.057768077,0.006482529,0.993989885
1305031128.147418,-0.043363865,0.122470602,0.173964843,-0.093140833,-0.057899587,0.007924118,0.993936479
1305031128.17935,-0.042349648,0.117764764,0.176657423,-0.093733333,-0.05824988,0.008990772,0.993851185
1305031128.211447,-0.043310303,0.119978271,0.175211996,-0.090709798,-0.057716567,0.009492184,0.994158208
1305031128.24748,-0.042997733,0.119850479,0.174913168,-0.091231905,-0.058369797,0.009781556,0.994069457
1305031128.279336,-0.041910723,0.116552912,0.17684032,-0.092310265,-0.059299219,0.00966285,0.993916035
1305031128.311483,-0.042966377,0.118400514,0.176192552,-0.090259247,-0.058862247,0.00906701,0.994136035
1305031128.347423,-0.043940526,0.11848329,0.175677136,-0.090136327,-0.058638681,0.007969812,0.994169772
1305031128.379404,-0.044274222,0.116397284,0.176813394,-0.090986907,-0.059046626,0.006450018,0.994079173
1305031128.411337,-0.04389935,0.116001107,0.176707864,-0.090267129,-0.059327286,0.005385791,0.994134426
1305031128.447296,-0.044690665,0.115780808,0.175657496,-0.089976378,-0.058994271,0.004707095,0.994184077
1305031128.479296,-0.046046477,0.11521066,0.176133528,-0.090083636,-0.058794551,0.003113637,0.994192421
1305031128.511433,-0.04569678,0.114315778,0.175613344,-0.089728728,-0.058705736,0.002196677,0.994232237
1305031128.547399,-0.044797562,0.113208801,0.176091462,-0.090256728,-0.05862445,0.002039039,0.994189501
1305031128.579455,-0.044716589,0.109971531,0.176003397,-0.09077058,-0.058056947,0.001699549,0.994176686
1305031128.611395,-0.045977958,0.110238254,0.17533426,-0.089229822,-0.05778788,0.001878794,0.994331479
1305031128.647352,-0.048015095,0.110565983,0.174101889,-0.088507183,-0.058149572,0.002181746,0.994374335
1305031128.679282,-0.046206713,0.108884521,0.175314203,-0.088579275,-0.060430519,0.001745231,0.994232833
1305031128.711457,-0.046085298,0.109140873,0.174202502,-0.08708708,-0.060122862,0.000804129,0.994384527
1305031128.747363,-0.045145296,0.109555729,0.173755601,-0.086145803,-0.059656262,-1.5087e-05,0.994494915
